BusinessEntityID,Title,FirstName,MiddleName,LastName,PhoneNumber,PhoneNumberType,EmailAddress,AddressType,Address,City,StateProvinceName,PostalCode,CountryRegionName
12654,,Marc,D,Ruiz,1 (11) 500 555-0142,Cell,marc5@adventure-works.com,Home,9963 Pacific,Berks,England,SL4 1RH,United Kingdom
25389,,Marc,,Diaz,1 (11) 500 555-0149,Home,marc6@adventure-works.com,Home,6645 Sinaloa,Findon,South Australia,5023,Australia
11964,,Kyle,D,Edwards,230-555-0157,Home,kyle31@adventure-works.com,Home,744 Ohara Avenue,San Gabriel,California,91776,United States
21874,,Kevin,L,Edwards,314-555-0167,Home,kevin38@adventure-works.com,Home,3440 Concord Ct.,Corvallis,Oregon,97330,United States
20669,,Marc,,Hernandez,1 (11) 500 555-0147,Cell,marc7@adventure-works.com,Home,Kulmer Straße 22,Grevenbroich,Bayern,41485,Germany
14128,,Marc,B,Alvarez,1 (11) 500 555-0181,Cell,marc8@adventure-works.com,Home,498 Willow Pass Rd,Hawthorne,Queensland,4171,Australia
15210,,Marc,F,Jimenez,729-555-0114,Cell,marc9@adventure-works.com,Home,7370 Rolling Green Circle,Colma,California,94014,United States
20792,,Elijah,D,Edwards,169-555-0141,Home,elijah30@adventure-works.com,Home,4722 Carrick Ct.,Newton,British Columbia,V2L3W8,Canada
23915,,Diane,E,Serrano,1 (11) 500 555-0197,Cell,diane21@adventure-works.com,Home,378 Milburn Dr,Seaford,Victoria,3198,Australia
24038,,Marc,,Moreno,1 (11) 500 555-0122,Home,marc10@adventure-works.com,Home,6556 Gilly Lane,Seaford,Victoria,3198,Australia
12777,,Jason,,Edwards,1 (11) 500 555-0115,Home,jason31@adventure-works.com,Home,Rykestr 8295,Frankfurt,Hessen,60323,Germany
15196,,Luis,M,Edwards,423-555-0186,Cell,luis34@adventure-works.com,Home,9167 Jennifer Way,Beverly Hills,California,90210,United States
28429,,Marc,W,Munoz,1 (11) 500 555-0156,Home,marc11@adventure-works.com,Home,Carlsplatz 41,Stuttgart,Saarland,70452,Germany
19524,,Aaron,,Edwards,355-555-0115,Home,aaron34@adventure-works.com,Home,663 Contra Loma Blvd.,Beverly Hills,California,90210,United States
15694,,Caleb,,Edwards,139-555-0181,Cell,caleb30@adventure-works.com,Home,4122 Ruth Drive,Fremont,California,94536,United States
27931,,Connor,,Edwards,119-555-0182,Cell,connor30@adventure-works.com,Home,8526 Krueger Drive,Metchosin,British Columbia,V9,Canada
12385,,Marc,,Ferrier,1 (11) 500 555-0118,Cell,marc12@adventure-works.com,Home,11  rue Saint Denis,Drancy,Seine Saint Denis,93700,France
19916,,Marc,,Romero,835-555-0161,Cell,marc13@adventure-works.com,Home,7656 Ramsey Circle,Chandler,Arizona,85225,United States
16086,,Marc,,Navarro,1 (11) 500 555-0116,Home,marc14@adventure-works.com,Home,2324 Cherry Street,Milsons Point,New South Wales,2061,Australia
28037,,Luke,C,Edwards,815-555-0192,Home,luke33@adventure-works.com,Home,4895 Hickory Drive,Glendale,California,91203,United States
13238,,Jordan,L,Edwards,301-555-0135,Home,jordan55@adventure-works.com,Home,6898 Roxie Lane,Newport Beach,California,92625,United States
11403,,Jack,W,Edwards,576-555-0121,Cell,jack36@adventure-works.com,Home,6177 Golf Club Road,El Cajon,California,92020,United States
14320,,Adam,,Edwards,676-555-0134,Home,adam31@adventure-works.com,Home,1091 Bloching Circle,Lemon Grove,California,91945,United States
29305,,Marc,,Torres,1 (11) 500 555-0131,Home,marc15@adventure-works.com,Home,1439 N. Michell Canyon Road,North Ryde,New South Wales,2113,Australia
11011,,Eric,,Edwards,256-555-0143,Home,eric43@adventure-works.com,Home,7966 Oak Wood Court,Metchosin,British Columbia,V9,Canada
14712,,Jackson,,Edwards,1 (11) 500 555-0135,Cell,jackson31@adventure-works.com,Home,5790 Amigo Ln.,Cheltenham,England,GL50,United Kingdom
13630,,Marc,J,Dominguez,1 (11) 500 555-0137,Cell,marc16@adventure-works.com,Home,1994  rue des Pyrenees,Orly,Val de Marne,94310,France
17958,,Carlos,,Edwards,1 (11) 500 555-0181,Home,carlos27@adventure-works.com,Home,5576 Westminster Pl.,Coffs Harbour,New South Wales,2450,Australia
12448,,Marc,,Gill,177-555-0114,Home,marc17@adventure-works.com,Home,9800 St. George Dr,Chula Vista,California,91910,United States
29013,,Angel,J,Edwards,980-555-0148,Home,angel23@adventure-works.com,Home,3654 Alaska Dr.,Haney,British Columbia,V2W 1W2,Canada
16278,,Marc,H,Vazquez,1 (11) 500 555-0112,Cell,marc18@adventure-works.com,Home,8321 Marina Lakes Dr.,Melton,Victoria,3337,Australia
27347,,Diane,L,Ramos,1 (11) 500 555-0148,Cell,diane22@adventure-works.com,Home,3381 Paso Nogal,Cloverdale,South Australia,6105,Australia
25183,,Marc,,Blanco,1 (11) 500 555-0117,Cell,marc19@adventure-works.com,Home,4367 Citrus Ave.,Caloundra,Queensland,4551,Australia
16776,,Marc,,Serrano,1 (11) 500 555-0117,Home,marc20@adventure-works.com,Home,Auf den Kuhlen Straße 4666,Salzgitter,Hessen,38231,Germany
14612,,Isaiah,B,Edwards,727-555-0161,Cell,isaiah23@adventure-works.com,Home,3694 Sun View Court,Marysville,Washington,98270,United States
18442,,Marc,,Ramos,1 (11) 500 555-0112,Home,marc21@adventure-works.com,Home,8478 Logan Ct.,St. Leonards,New South Wales,2065,Australia
20998,,Marc,W,Carlson,1 (11) 500 555-0168,Cell,marc22@adventure-works.com,Home,9088 Creed Ave,Gold Coast,Queensland,4217,Australia
15004,,Alex,K,Edwards,155-555-0116,Cell,alex28@adventure-works.com,Home,4681 Mt. Whitney,Beverly Hills,California,90210,United States
19332,,Evan,L,Edwards,1 (11) 500 555-0118,Cell,evan25@adventure-works.com,Home,4976 Singingwood Court,Gold Coast,Queensland,4217,Australia
16670,,Marc,,Suarez,1 (11) 500 555-0172,Home,marc23@adventure-works.com,Home,Winterfeldtstr 29,Grevenbroich,Bayern,41485,Germany
17168,,Marc,,Schmidt,1 (11) 500 555-0115,Cell,marc24@adventure-works.com,Home,4429 Langford Court,York,England,Y024 1GF,United Kingdom
18834,,Marc,I,Rubio,1 (11) 500 555-0152,Cell,marc25@adventure-works.com,Home,757  rue de la Centenaire,Paris,Seine (Paris),75019,France
28821,,Mason,A,Edwards,933-555-0191,Cell,mason22@adventure-works.com,Home,6217 W. Watson Court,Milwaukie,Oregon,97222,United States
27739,,Marc,C,Ortega,1 (11) 500 555-0167,Cell,marc26@adventure-works.com,Home,Rotthäuser Weg 2200,Hamburg,Hamburg,20354,Germany
13613,,Billy,B,Martin,1 (11) 500 555-0145,Cell,billy1@adventure-works.com,Home,2941 San Anton Lane,London,England,SW8 4BG,United Kingdom
17858,,Billy,R,Gomez,1 (11) 500 555-0141,Home,billy2@adventure-works.com,Home,86  rue Mazagran,Orly,Val de Marne,94310,France
27676,,Isaac,R,Edwards,132-555-0164,Home,isaac24@adventure-works.com,Home,9421 South Royal Links,Yakima,Washington,98901,United States
26703,,Diane,W,Carlson,1 (11) 500 555-0157,Home,diane23@adventure-works.com,Home,8354 Ponderosa Drive,Oxford,England,OX14 4SE,United Kingdom
19541,,Billy,M,Ruiz,101-555-0159,Cell,billy3@adventure-works.com,Home,Rt. 6415 Box A,Beverly Hills,California,90210,United States
13922,,Jesse,,Edwards,804-555-0178,Cell,jesse25@adventure-works.com,Home,917 Sunset Meadows Ln.,Walla Walla,Washington,99362,United States
12594,,Sean,R,Edwards,927-555-0132,Home,sean32@adventure-works.com,Home,7031 Horseshoe Circle,Walla Walla,Washington,99362,United States
13567,,Billy,,Diaz,1 (11) 500 555-0169,Cell,billy4@adventure-works.com,Home,851 Solano Drive,Kirkby,England,KB9,United Kingdom
12402,,Billy,C,Hernandez,1 (11) 500 555-0121,Home,billy5@adventure-works.com,Home,570  avenue des Champs-Elysées,Sèvres,Hauts de Seine,92310,France
17812,,Timothy,D,Edwards,773-555-0115,Cell,timothy26@adventure-works.com,Home,8780 Stephanie Way,Portland,Oregon,97205,United States
24805,,James,E,Collins,1 (11) 500 555-0193,Cell,james52@adventure-works.com,Home,5149 Atchinson Stage Ct.,Geelong,Victoria,3220,Australia
27722,,Billy,A,Alvarez,159-555-0194,Cell,billy6@adventure-works.com,Home,4814 Seascape Circle,Beaverton,Oregon,97005,United States
23477,,Jonathan,,Collins,319-555-0114,Cell,jonathan32@adventure-works.com,Home,9808 Holiday Hills,Victoria,British Columbia,V8V,Canada
29196,,Billy,L,Jiménez,1 (11) 500 555-0130,Home,billy7@adventure-works.com,Home,8734  cours Mirabeau,Chatou,Yveline,78400,France
13421,,Logan,H,Collins,1 (11) 500 555-0191,Home,logan29@adventure-works.com,Home,6431 Adobe Dr.,Port Macquarie,New South Wales,2444,Australia
22458,,Billy,,Moreno,1 (11) 500 555-0165,Home,billy8@adventure-works.com,Home,8733  rue Basse-du-Rocher,Dunkerque,Nord,59140,France
23786,,Billy,J,Munoz,1 (11) 500 555-0127,Cell,billy9@adventure-works.com,Home,4650 Franklin Canyon Road,Leeds,England,LE18,United Kingdom
29405,,Nathan,F,Collins,292-555-0132,Home,nathan32@adventure-works.com,Home,2708 Saclan Terr.,Langford,British Columbia,V9,Canada
27868,,Samuel,,Collins,385-555-0179,Cell,samuel33@adventure-works.com,Home,2240 Inverness Dr.,Puyallup,Washington,98371,United States
16839,,Hunter,,Collins,200-555-0190,Home,hunter31@adventure-works.com,Home,7407 Spring Water St.,Seattle,Washington,98104,United States
12093,,Billy,M,Alonso,1 (11) 500 555-0198,Home,billy10@adventure-works.com,Home,2411 Hazelnut Lane,Cranbourne,Victoria,3977,Australia
22266,,Noah,,Collins,605-555-0133,Home,noah29@adventure-works.com,Home,7194 Rosina Court,Lebanon,Oregon,97355,United States
16338,,Robert,,Collins,966-555-0171,Cell,robert45@adventure-works.com,Home,5271 Sierra Road,Lynnwood,Washington,98036,United States
29451,,Billy,,Romero,1 (11) 500 555-0111,Cell,billy11@adventure-works.com,Home,3560 Harvard Dr.,Melbourne,Victoria,3000,Australia
24951,,Jose,,Collins,493-555-0113,Cell,jose40@adventure-works.com,Home,7967 Panoramic Ave.,Haney,British Columbia,V2W 1W2,Canada
27553,,Thomas,C,Collins,540-555-0118,Cell,thomas39@adventure-works.com,Home,6299 Bourton Ct.,Downey,California,90241,United States
21061,,Kyle,P,Collins,485-555-0175,Home,kyle32@adventure-works.com,Home,9249 Norris Court,Marysville,Washington,98270,United States
23646,,Kevin,,Collins,837-555-0190,Home,kevin39@adventure-works.com,Home,7835 Rio Blanco Dr.,Lincoln Acres,California,91950,United States
26471,,Diane,L,Suarez,1 (11) 500 555-0133,Cell,diane24@adventure-works.com,Home,1009  rue des Bouchers,Colomiers,Garonne (Haute),31770,France
15087,,Billy,,Gutierrez,1 (11) 500 555-0116,Home,billy12@adventure-works.com,Home,6  boulevard Tremblay,Tremblay-en-France,Seine Saint Denis,93290,France
26202,,Gabriel,L,Collins,562-555-0115,Home,gabriel32@adventure-works.com,Home,1040 Northridge Road,Woodland Hills,California,91364,United States
25120,,Billy,F,Torres,1 (11) 500 555-0176,Cell,billy13@adventure-works.com,Home,343  avenue de la Gare,Paris,Seine (Paris),75006,France
16169,,Billy,M,Dominguez,1 (11) 500 555-0172,Home,billy14@adventure-works.com,Home,Kampstr 9859,München,Nordrhein-Westfalen,80074,Germany
19587,,Elijah,L,Collins,620-555-0143,Cell,elijah31@adventure-works.com,Home,2535 Park Lane,La Jolla,California,92806,United States
19710,,Billy,L,Gill,1 (11) 500 555-0121,Cell,billy15@adventure-works.com,Home,7437 Margaret Ct.,Hobart,Tasmania,7001,Australia
24997,,Jason,E,Collins,201-555-0169,Home,jason32@adventure-works.com,Home,8649 Cornwall Court,Santa Monica,California,90401,United States
29342,,Luis,J,Collins,110-555-0123,Home,luis35@adventure-works.com,Home,399 Orange Street,Westminster,British Columbia,V3L 1H4,Canada
21184,,Aaron,P,Collins,170-555-0177,Home,aaron35@adventure-works.com,Home,6767 Stinson,Santa Cruz,California,95062,United States
25014,,Billy,,Blanco,1 (11) 500 555-0111,Cell,billy16@adventure-works.com,Home,3658 Belmont,Brisbane,Queensland,4000,Australia
26033,,Billy,P,Serrano,1 (11) 500 555-0118,Cell,billy17@adventure-works.com,Home,Nollendorfplatz 1851,Berlin,Nordrhein-Westfalen,14197,Germany
22203,,Caleb,,Collins,462-555-0162,Home,caleb31@adventure-works.com,Home,1426 Waterfall Way,Burien,Washington,98168,United States
17875,,Connor,J,Collins,184-555-0123,Home,connor31@adventure-works.com,Home,8048 Shepberry Court,Newton,British Columbia,V2L3W8,Canada
26640,,Billy,C,Carlson,1 (11) 500 555-0130,Cell,billy18@adventure-works.com,Home,2354 Frayne Ln.,South Melbourne,Victoria,3205,Australia
21230,,Billy,M,Suarez,1 (11) 500 555-0117,Cell,billy19@adventure-works.com,Home,2989 Silverado Dr,Hawthorne,Queensland,4171,Australia
22312,,Diane,M,Sanz,1 (11) 500 555-0190,Cell,diane25@adventure-works.com,Home,5033 N. 8th St.,Geelong,Victoria,3220,Australia
19395,,Billy,,Schmidt,1 (11) 500 555-0143,Home,billy20@adventure-works.com,Home,6797 Almondtree Circle,London,England,SE1 8HL,United Kingdom
22395,,Luke,A,Collins,167-555-0111,Home,luke34@adventure-works.com,Home,5618 Mill Rd.,Kirkland,Washington,98033,United States
16985,,Billy,L,Rubio,1 (11) 500 555-0111,Cell,billy21@adventure-works.com,Home,Buergermeister-ulrich-str 321,Dresden,Hessen,1071,Germany
23723,,Jordan,,Collins,398-555-0189,Cell,jordan56@adventure-works.com,Home,2494 Beauer Lane,Beverly Hills,California,90210,United States
18067,,Billy,,Ortega,737-555-0114,Home,billy22@adventure-works.com,Home,7134 Oakwood Cir,Bellflower,California,90706,United States
18313,,Hector,,Martin,1 (11) 500 555-0115,Home,hector20@adventure-works.com,Home,7640 First Ave.,Lane Cove,New South Wales,1597,Australia
17921,,Hector,A,Gomez,1 (11) 500 555-0116,Cell,hector21@adventure-works.com,Home,3788 Linden Lane,East Brisbane,Queensland,4169,Australia
23331,,Jack,J,Collins,945-555-0193,Home,jack37@adventure-works.com,Home,318 Liana Lane,Puyallup,Washington,98371,United States
28950,,Adam,A,Collins,502-555-0184,Home,adam32@adventure-works.com,Home,104 Hilltop Dr.,Concord,California,94519,United States
22704,,Martin,,Rodriguez,284-555-0150,Home,martin3@adventure-works.com,Home,9752 Benita Way,Burien,Washington,98168,United States
22249,,Eric,L,Collins,116-555-0177,Home,eric44@adventure-works.com,Home,8181 Landana Dr.,Santa Monica,California,90401,United States
21376,,Martin,E,Sanchez,806-555-0119,Home,martin4@adventure-works.com,Home,1267 Baltic Sea Ct.,Cliffside,British Columbia,V8Y 1L1,Canada
11778,,Jackson,,Collins,212-555-0155,Cell,jackson32@adventure-works.com,Home,8221 Argyll Ave.,Beaverton,Oregon,97005,United States
23932,,Martin,,Perez,1 (11) 500 555-0119,Cell,martin5@adventure-works.com,Home,5238 Jemco Court,Seaford,Victoria,3198,Australia
16793,,Carlos,B,Collins,880-555-0193,Home,carlos28@adventure-works.com,Home,6553 San Miguel Rd.,Los Angeles,California,90012,United States
23285,,Troy,M,Suri,1 (11) 500 555-0152,Cell,troy0@adventure-works.com,Home,5948 Seeno St.,East Brisbane,Queensland,4169,Australia
29388,,Troy,E,Kapoor,1 (11) 500 555-0119,Home,troy1@adventure-works.com,Home,3529 Midway Ct,Darlinghurst,New South Wales,2010,Australia
15319,,Isaiah,A,Collins,869-555-0152,Cell,isaiah24@adventure-works.com,Home,745 Harvey Way,Issaquah,Washington,98027,United States
22896,,Alex,S,Collins,433-555-0193,Cell,alex29@adventure-works.com,Home,3949 Eastgate Ave.,San Carlos,California,94070,United States
14237,,Diane,,Rubio,530-555-0199,Home,diane26@adventure-works.com,Home,3725 Odin Dr.,Burien,Washington,98168,United States
19647,,Troy,,Chandra,1 (11) 500 555-0162,Home,troy2@adventure-works.com,Home,6454 Denkinger Road,Cranbourne,Victoria,3977,Australia
25060,,Evan,,Collins,604-555-0118,Home,evan26@adventure-works.com,Home,5444 Flamingo Dr.,San Carlos,California,94070,United States
20729,,Troy,,Patel,1 (11) 500 555-0153,Home,troy3@adventure-works.com,Home,9443 Lacanda Ct.,London,England,SW1P 2NU,United Kingdom
16401,,Troy,J,Kovar,1 (11) 500 555-0123,Home,troy4@adventure-works.com,Home,Carlsplatz 4630,Essen,Hamburg,45001,Germany
21811,,Mason,B,Collins,882-555-0117,Home,mason23@adventure-works.com,Home,8903 Suzanne Dr.,Daly City,California,94015,United States
23978,,Troy,,Malhotra,1 (11) 500 555-0125,Home,troy5@adventure-works.com,Home,1629 Queens Road,West Sussex,England,RH15 9UD,United Kingdom
19255,,Isaac,,Collins,247-555-0137,Home,isaac25@adventure-works.com,Home,490 Alan Dr.,Sooke,British Columbia,V0,Canada
26534,,Sean,A,Collins,350-555-0138,Cell,sean33@adventure-works.com,Home,8861 Flamingo Dr,Redmond,Washington,98052,United States
20337,,Timothy,R,Collins,718-555-0191,Home,timothy27@adventure-works.com,Home,8139 Clark Creek Lane,Santa Cruz,California,95062,United States
25452,,Troy,,Sai,1 (11) 500 555-0126,Home,troy6@adventure-works.com,Home,458 Union St,Hobart,Tasmania,7001,Australia
27095,,Carlos,E,Stewart,494-555-0132,Home,carlos29@adventure-works.com,Home,3053 W. Watson Court,Berkeley,California,94704,United States
24367,,Troy,P,Arun,1 (11) 500 555-0129,Home,troy7@adventure-works.com,Home,623 Davis Ave.,Matraville,New South Wales,2036,Australia
23869,,Troy,,Madan,1 (11) 500 555-0174,Cell,troy8@adventure-works.com,Home,5687 Fall Creek,W. York,England,BD1 4SJ,United Kingdom
15711,,Angel,J,Stewart,540-555-0122,Home,angel24@adventure-works.com,Home,2585 La Salle Ct.,Ballard,Washington,98107,United States
17420,,Troy,,Srini,1 (11) 500 555-0160,Cell,troy9@adventure-works.com,Home,Postenweg 2228,Frankfurt am Main,Hamburg,60355,Germany
16922,,Isaiah,A,Stewart,765-555-0118,Cell,isaiah25@adventure-works.com,Home,7752 Sunset Meadows Ln.,Newport Beach,California,92625,United States
28804,,Troy,C,Prasad,1 (11) 500 555-0151,Home,troy10@adventure-works.com,Home,Im Himmelsweg 89,Hof,Bayern,95010,Germany
13484,,Alex,M,Stewart,448-555-0151,Home,alex30@adventure-works.com,Home,7539 Santa Fe Court,Victoria,British Columbia,V8V,Canada
15903,,Troy,R,Sara,1 (11) 500 555-0139,Cell,troy11@adventure-works.com,Home,1002 N. Spoonwood Court,Hervey Bay,Queensland,4655,Australia
20148,,Evan,M,Stewart,456-555-0116,Cell,evan27@adventure-works.com,Home,5616 Steele Dr.,National City,California,91950,United States
19149,,Mason,,Stewart,1 (11) 500 555-0166,Cell,mason24@adventure-works.com,Home,6  rue Lafayette,Roubaix,Nord,59100,France
23394,,Troy,L,Rana,1 (11) 500 555-0168,Cell,troy12@adventure-works.com,Home,113  rue Ste-Honoré,Paris,Seine (Paris),75012,France
24559,,Troy,,Raman,712-555-0111,Home,troy13@adventure-works.com,Home,1565 Esperanea Dr.,Chula Vista,California,91910,United States
16730,,Jesse,,Stewart,119-555-0123,Cell,jesse26@adventure-works.com,Home,6938 Harbor View Dr.,Burbank,California,91502,United States
28114,,Troy,R,Subram,1 (11) 500 555-0172,Home,troy14@adventure-works.com,Home,7779 Lake Meadow Circle,Caloundra,Queensland,4551,Australia
14503,,Troy,,Mehta,1 (11) 500 555-0187,Cell,troy15@adventure-works.com,Home,Zur Lindung 1,Bottrop,Nordrhein-Westfalen,46236,Germany
24868,,Sean,,Stewart,433-555-0151,Cell,sean34@adventure-works.com,Home,8180 Saclan Terr.,West Covina,California,91791,United States
12531,,Timothy,F,Stewart,774-555-0159,Cell,timothy28@adventure-works.com,Home,1385 Panoramic Ave.,Vancouver,British Columbia,V7L 4J4,Canada
15946,,Troy,M,Garcia,1 (11) 500 555-0173,Home,troy16@adventure-works.com,Home,9772 Mountain View Drive,Goulburn,New South Wales,2580,Australia
14695,,Troy,H,Fernandez,499-555-0155,Cell,troy17@adventure-works.com,Home,5087 Bonita Ave.,Concord,California,94519,United States
20623,,Patrick,L,Stewart,115-555-0181,Cell,patrick27@adventure-works.com,Home,2880 Ponderosa Dr.,Seattle,Washington,98104,United States
12010,,Troy,M,Lopez,1 (11) 500 555-0113,Home,troy18@adventure-works.com,Home,5711  rue Basse-du-Rocher,Paris,Seine (Paris),75008,France
27287,,Troy,L,Martinez,1 (11) 500 555-0130,Cell,troy19@adventure-works.com,Home,6759 Greenbrier Street,East Brisbane,Queensland,4169,Australia
14174,,Brian,,Stewart,1 (11) 500 555-0178,Home,brian34@adventure-works.com,Home,10  rue Lauriston,Bobigny,Seine Saint Denis,93000,France
18459,,Bryce,B,Stewart,412-555-0145,Home,bryce21@adventure-works.com,Home,744 Piedra Dr.,Concord,California,94519,United States
27115,,Chase,,Stewart,1 (11) 500 555-0144,Cell,chase23@adventure-works.com,Home,Nollendorfplatz 4118,Werne,Nordrhein-Westfalen,59368,Germany
14005,,Troy,A,Gonzalez,1 (11) 500 555-0145,Home,troy20@adventure-works.com,Home,2942 Marina Road,Lancaster,England,LA1 1LN,United Kingdom
17251,,Kelvin,R,Zhang,1 (11) 500 555-0145,Home,kelvin20@adventure-works.com,Home,7011  rue de Longchamp,Paris,Seine (Paris),75002,France
11841,,Kellie,R,Martin,564-555-0118,Home,kellie0@adventure-works.com,Home,5414 Stonehedge Dr.,Burnaby,British Columbia,V3J 6Z3,Canada
28761,,Troy,,Rodriguez,1 (11) 500 555-0162,Home,troy21@adventure-works.com,Home,3139  chaussée de Tournai,Saint Ouen,Somme,80610,France
